
[Name]
FLUENT PT for Anthracite

[Data]
X [ m ], Y [ m ], Z [ m ], Anthracite.Particle ID, Anthracite.Particle Time [ s ], Anthracite.Particle X Velocity [ m s^-1 ], Anthracite.Particle Y Velocity [ m s^-1 ], Pressure [ Pa ]
1.90981105e-01, 6.52372897e-01, 0.00000000e+00, 4.50000000e+01, 6.63999987e+00, -5.12661003e-02, 9.86180604e-02, -4.25991490e-02
1.89953804e-01, 6.54359102e-01, 0.00000000e+00, 4.50000000e+01, 6.65999985e+00, -5.15723415e-02, 1.00989297e-01, -4.28465605e-02
1.88921601e-01, 6.56381607e-01, 0.00000000e+00, 4.50000000e+01, 6.67999983e+00, -5.16432300e-02, 1.01261303e-01, -4.31040600e-02
1.87886700e-01, 6.58423126e-01, 0.00000000e+00, 4.50000000e+01, 6.69999981e+00, -5.18830009e-02, 1.03301600e-01, -4.33638804e-02
1.86847895e-01, 6.60495877e-01, 0.00000000e+00, 4.50000000e+01, 6.71999979e+00, -5.20005114e-02, 1.03984997e-01, -4.36272211e-02
1.85805604e-01, 6.62591815e-01, 0.00000000e+00, 4.50000000e+01, 6.73999977e+00, -5.23241498e-02, 1.06422499e-01, -4.38954346e-02
1.84758395e-01, 6.64723516e-01, 0.00000000e+00, 4.50000000e+01, 6.76000023e+00, -5.23968786e-02, 1.06743298e-01, -4.41703349e-02
1.83708295e-01, 6.66876018e-01, 0.00000000e+00, 4.50000000e+01, 6.78000021e+00, -5.26802316e-02, 1.09352000e-01, -4.44498807e-02
1.82653695e-01, 6.69069409e-01, 0.00000000e+00, 4.50000000e+01, 6.80000019e+00, -5.27886190e-02, 1.10118397e-01, -4.47338633e-02
1.81596294e-01, 6.71282291e-01, 0.00000000e+00, 4.50000000e+01, 6.82000017e+00, -5.29555604e-02, 1.11171499e-01, -4.50211875e-02
1.80534795e-01, 6.73524201e-01, 0.00000000e+00, 4.50000000e+01, 6.84000015e+00, -5.32760099e-02, 1.13873102e-01, -4.53147143e-02
1.79468200e-01, 6.75808787e-01, 0.00000000e+00, 4.50000000e+01, 6.86000013e+00, -5.34131713e-02, 1.14894003e-01, -4.56183925e-02
1.78398505e-01, 6.78118408e-01, 0.00000000e+00, 4.50000000e+01, 6.88000011e+00, -5.36248982e-02, 1.16886698e-01, -4.59285490e-02
1.77325204e-01, 6.80461407e-01, 0.00000000e+00, 4.50000000e+01, 6.90000010e+00, -5.37098795e-02, 1.17420502e-01, -4.62423079e-02
1.76248506e-01, 6.82829976e-01, 0.00000000e+00, 4.50000000e+01, 6.92000008e+00, -5.40450513e-02, 1.20272100e-01, -4.65624332e-02
1.75166905e-01, 6.85239375e-01, 0.00000000e+00, 4.50000000e+01, 6.94000006e+00, -5.41124791e-02, 1.20671198e-01, -4.68911454e-02
1.74082205e-01, 6.87676907e-01, 0.00000000e+00, 4.50000000e+01, 6.96000004e+00, -5.44095188e-02, 1.23846203e-01, -4.72265147e-02
1.72993496e-01, 6.90156400e-01, 0.00000000e+00, 4.50000000e+01, 6.98000002e+00, -5.44599518e-02, 1.24111898e-01, -4.75659221e-02
1.71901301e-01, 6.92662716e-01, 0.00000000e+00, 4.50000000e+01, 7.00000000e+00, -5.47969118e-02, 1.27028197e-01, -4.79125641e-02
1.70804605e-01, 6.95209086e-01, 0.00000000e+00, 4.50000000e+01, 7.01999998e+00, -5.48716299e-02, 1.27612993e-01, -4.82684113e-02
1.69704497e-01, 6.97787702e-01, 0.00000000e+00, 4.50000000e+01, 7.03999996e+00, -5.51953614e-02, 1.30935103e-01, -4.86329943e-02
1.68600097e-01, 7.00409710e-01, 0.00000000e+00, 4.50000000e+01, 7.05999994e+00, -5.52442595e-02, 1.31263897e-01, -4.90048453e-02
1.67492405e-01, 7.03062117e-01, 0.00000000e+00, 4.50000000e+01, 7.07999992e+00, -5.55600412e-02, 1.34378403e-01, -4.93853204e-02
1.66380495e-01, 7.05756307e-01, 0.00000000e+00, 4.50000000e+01, 7.09999990e+00, -5.56379706e-02, 1.35035604e-01, -4.97761592e-02
1.65265203e-01, 7.08485305e-01, 0.00000000e+00, 4.50000000e+01, 7.11999989e+00, -5.59031814e-02, 1.38168603e-01, -5.01746461e-02
1.64146200e-01, 7.11256385e-01, 0.00000000e+00, 4.50000000e+01, 7.13999987e+00, -5.59954718e-02, 1.38947695e-01, -5.05804159e-02
1.63023099e-01, 7.14064717e-01, 0.00000000e+00, 4.50000000e+01, 7.15999985e+00, -5.63323200e-02, 1.42260402e-01, -5.09968400e-02
1.61895707e-01, 7.16917217e-01, 0.00000000e+00, 4.50000000e+01, 7.17999983e+00, -5.64026013e-02, 1.42992303e-01, -5.14250621e-02
1.60765499e-01, 7.19803393e-01, 0.00000000e+00, 4.50000000e+01, 7.19999981e+00, -5.66143505e-02, 1.45526707e-01, -5.18595576e-02
1.59630895e-01, 7.22736299e-01, 0.00000000e+00, 4.50000000e+01, 7.21999979e+00, -5.69011718e-02, 1.48412794e-01, -5.23066223e-02
1.58491999e-01, 7.25713611e-01, 0.00000000e+00, 4.50000000e+01, 7.23999977e+00, -5.69849089e-02, 1.49315506e-01, -5.27682006e-02
1.57349303e-01, 7.28734612e-01, 0.00000000e+00, 4.50000000e+01, 7.26000023e+00, -5.72706498e-02, 1.52750805e-01, -5.32410629e-02
1.56202897e-01, 7.31799126e-01, 0.00000000e+00, 4.50000000e+01, 7.28000021e+00, -5.73636517e-02, 1.53700396e-01, -5.37245870e-02
1.55052096e-01, 7.34909713e-01, 0.00000000e+00, 4.50000000e+01, 7.30000019e+00, -5.77014796e-02, 1.57218903e-01, -5.42227849e-02
1.53897107e-01, 7.38066494e-01, 0.00000000e+00, 4.50000000e+01, 7.32000017e+00, -5.79099990e-02, 1.60070807e-01, -5.47352880e-02
1.52738497e-01, 7.41272390e-01, 0.00000000e+00, 4.50000000e+01, 7.34000015e+00, -5.79505414e-02, 1.60522595e-01, -5.52597046e-02
1.51575595e-01, 7.44521797e-01, 0.00000000e+00, 4.50000000e+01, 7.36000013e+00, -5.83137982e-02, 1.64213002e-01, -5.58001138e-02
1.50408298e-01, 7.47817874e-01, 0.00000000e+00, 4.50000000e+01, 7.38000011e+00, -5.85968792e-02, 1.67445898e-01, -5.63570820e-02
1.49235696e-01, 7.51174390e-01, 0.00000000e+00, 4.50000000e+01, 7.40000010e+00, -5.86834513e-02, 1.68423399e-01, -5.69292456e-02
1.48060098e-01, 7.54565716e-01, 0.00000000e+00, 4.50000000e+01, 7.42000008e+00, -5.90271987e-02, 1.72178000e-01, -5.75182885e-02
1.46879107e-01, 7.58015811e-01, 0.00000000e+00, 4.50000000e+01, 7.44000006e+00, -5.92355616e-02, 1.74775004e-01, -5.81279993e-02
1.45694107e-01, 7.61514902e-01, 0.00000000e+00, 4.50000000e+01, 7.46000004e+00, -5.92569187e-02, 1.75135404e-01, -5.87552711e-02
1.44504204e-01, 7.65061975e-01, 0.00000000e+00, 4.50000000e+01, 7.48000002e+00, -5.96886985e-02, 1.79152206e-01, -5.94036914e-02
1.43309101e-01, 7.68661380e-01, 0.00000000e+00, 4.50000000e+01, 7.50000000e+00, -5.99358194e-02, 1.82098404e-01, -6.00738488e-02
1.42109707e-01, 7.72311389e-01, 0.00000000e+00, 4.50000000e+01, 7.51999998e+00, -6.00108691e-02, 1.82904094e-01, -6.07661195e-02
1.40904605e-01, 7.76014328e-01, 0.00000000e+00, 4.50000000e+01, 7.53999996e+00, -6.04550205e-02, 1.86980695e-01, -6.14837632e-02
1.39693499e-01, 7.79774427e-01, 0.00000000e+00, 4.50000000e+01, 7.55999994e+00, -6.07718602e-02, 1.89993903e-01, -6.22281954e-02
1.38477206e-01, 7.83583581e-01, 0.00000000e+00, 4.50000000e+01, 7.57999992e+00, -6.08580783e-02, 1.90925807e-01, -6.29985556e-02
1.37254804e-01, 7.87447572e-01, 0.00000000e+00, 4.50000000e+01, 7.59999990e+00, -6.13454506e-02, 1.95082694e-01, -6.37975633e-02
1.36026502e-01, 7.91363418e-01, 0.00000000e+00, 4.50000000e+01, 7.61999989e+00, -6.14869297e-02, 1.96524993e-01, -6.46332204e-02
1.34790599e-01, 7.95338273e-01, 0.00000000e+00, 4.50000000e+01, 7.63999987e+00, -6.20626286e-02, 2.00683206e-01, -6.55035898e-02
1.33547500e-01, 7.99368918e-01, 0.00000000e+00, 4.50000000e+01, 7.65999985e+00, -6.23833388e-02, 2.03401595e-01, -6.64054006e-02
1.32298306e-01, 8.03448200e-01, 0.00000000e+00, 4.50000000e+01, 7.67999983e+00, -6.25351667e-02, 2.04524100e-01, -6.73377663e-02
1.31040096e-01, 8.07586312e-01, 0.00000000e+00, 4.50000000e+01, 7.69999981e+00, -6.32268116e-02, 2.08802104e-01, -6.83096424e-02
1.29772797e-01, 8.11780989e-01, 0.00000000e+00, 4.50000000e+01, 7.71999979e+00, -6.37484416e-02, 2.12038398e-01, -6.93532974e-02
1.28496900e-01, 8.16029072e-01, 0.00000000e+00, 4.50000000e+01, 7.73999977e+00, -6.38435408e-02, 2.12773204e-01, -7.04401731e-02
1.27212495e-01, 8.20327818e-01, 0.00000000e+00, 4.50000000e+01, 7.76000023e+00, -6.45318404e-02, 2.16624603e-01, -7.15718567e-02
1.25918597e-01, 8.24676692e-01, 0.00000000e+00, 4.50000000e+01, 7.78000021e+00, -6.48599863e-02, 2.18262106e-01, -7.27551952e-02
1.24612696e-01, 8.29086602e-01, 0.00000000e+00, 4.50000000e+01, 7.80000019e+00, -6.57437369e-02, 2.22706303e-01, -7.39956573e-02
1.23296700e-01, 8.33547115e-01, 0.00000000e+00, 4.50000000e+01, 7.82000017e+00, -6.58601671e-02, 2.23340005e-01, -7.53052831e-02
1.21968098e-01, 8.38059783e-01, 0.00000000e+00, 4.50000000e+01, 7.84000015e+00, -6.69123977e-02, 2.27467194e-01, -7.66831934e-02
1.20627999e-01, 8.42619777e-01, 0.00000000e+00, 4.50000000e+01, 7.86000013e+00, -6.70936480e-02, 2.28544101e-01, -7.81561658e-02
1.19278498e-01, 8.47220182e-01, 0.00000000e+00, 4.50000000e+01, 7.88000011e+00, -6.78403527e-02, 2.31424898e-01, -7.96990991e-02
1.17915899e-01, 8.51870179e-01, 0.00000000e+00, 4.50000000e+01, 7.90000010e+00, -6.84500486e-02, 2.33652502e-01, -8.13236758e-02
1.16540201e-01, 8.56565714e-01, 0.00000000e+00, 4.50000000e+01, 7.92000008e+00, -6.94354028e-02, 2.37118900e-01, -8.30414593e-02
1.15150198e-01, 8.61313820e-01, 0.00000000e+00, 4.50000000e+01, 7.94000006e+00, -6.96329102e-02, 2.37954900e-01, -8.48619640e-02
1.13752902e-01, 8.66086125e-01, 0.00000000e+00, 4.50000000e+01, 7.96000004e+00, -7.00973496e-02, 2.39280805e-01, -8.67873654e-02
1.12345397e-01, 8.70892584e-01, 0.00000000e+00, 4.50000000e+01, 7.98000002e+00, -7.05774799e-02, 2.41518602e-01, -8.88193175e-02
1.10932201e-01, 8.75730217e-01, 0.00000000e+00, 4.50000000e+01, 8.00000000e+00, -7.07489401e-02, 2.42235497e-01, -9.09667313e-02
1.09516703e-01, 8.80587518e-01, 0.00000000e+00, 4.50000000e+01, 8.02000046e+00, -7.08608180e-02, 2.43845597e-01, -9.32280570e-02
1.08098999e-01, 8.85468125e-01, 0.00000000e+00, 4.50000000e+01, 8.03999996e+00, -7.09091276e-02, 2.44212300e-01, -9.56154466e-02
1.06687702e-01, 8.90356004e-01, 0.00000000e+00, 4.50000000e+01, 8.06000042e+00, -6.96410164e-02, 2.44377494e-01, -9.81219336e-02
1.05295599e-01, 8.95244718e-01, 0.00000000e+00, 4.50000000e+01, 8.07999992e+00, -6.95768595e-02, 2.44491801e-01, -1.00701325e-01
1.03915296e-01, 9.00131524e-01, 0.00000000e+00, 4.50000000e+01, 8.10000038e+00, -6.64058924e-02, 2.42967203e-01, -1.03416651e-01
1.02590702e-01, 9.04988885e-01, 0.00000000e+00, 4.50000000e+01, 8.11999989e+00, -6.60606697e-02, 2.42768407e-01, -1.06036752e-01
1.01323701e-01, 9.09808278e-01, 0.00000000e+00, 4.50000000e+01, 8.14000034e+00, -5.95757701e-02, 2.38459006e-01, -1.08739726e-01
1.00148298e-01, 9.14567173e-01, 0.00000000e+00, 4.50000000e+01, 8.15999985e+00, -5.75679690e-02, 2.37184897e-01, -1.11246750e-01
9.90823433e-02, 9.19254303e-01, 0.00000000e+00, 4.50000000e+01, 8.18000031e+00, -5.11803702e-02, 2.32934207e-01, -1.13851041e-01
9.81151164e-02, 9.23875391e-01, 0.00000000e+00, 4.50000000e+01, 8.19999981e+00, -4.61824387e-02, 2.29610294e-01, -1.15944676e-01
9.73537266e-02, 9.28358912e-01, 0.00000000e+00, 4.50000000e+01, 8.22000027e+00, -2.79636495e-02, 2.18072295e-01, -1.17862903e-01
9.68364403e-02, 9.32695508e-01, 0.00000000e+00, 4.50000000e+01, 8.23999977e+00, -2.24421900e-02, 2.14810297e-01, -1.18953675e-01
9.65978503e-02, 9.36857104e-01, 0.00000000e+00, 4.50000000e+01, 8.26000023e+00, 2.49576801e-03, 2.00002000e-01, -1.19449459e-01
